"","congress","state_abbrev","district_code","district_id","party_code","icpsr","bioname","nominate_dim1","nominate_dim2","nokken_poole_dim1","nokken_poole_dim2","lcv_pooled_score","est_jobs"
"3007",108,"IL",3,"IL-03",100,15036,"LIPINSKI, William Oliver",-0.176,0.3,-0.194,0.347,58.0645161290323,4.99868891471168
"3008",108,"IL",12,"IL-12",100,15453,"COSTELLO, Jerry Francis",-0.317,0.657,-0.32,0.684,67.741935483871,888.839297806153
"3009",108,"IL",10,"IL-10",200,20115,"KIRK, Mark Steven",0.274,-0.647,0.301,-0.821,70.9677419354839,10.3924411805317
"3010",108,"IL",15,"IL-15",200,20116,"JOHNSON, Timothy V.",0.264,-0.52,0.169,-0.393,64.5161290322581,969.873910582493
"3011",108,"IL",5,"IL-05",100,20323,"EMANUEL, Rahm",-0.372,-0.131,-0.389,-0.18,96.7741935483871,2.27030345170464
"3012",108,"IL",1,"IL-01",100,29346,"RUSH, Bobby L.",-0.479,-0.203,-0.47,-0.339,87.0967741935484,3.91792012845113
"3013",108,"IL",16,"IL-16",200,29349,"MANZULLO, Donald A.",0.51,0,0.504,0.104,0,10.0051566046174
"3014",108,"IL",11,"IL-11",200,29516,"WELLER, Gerald C. (Jerry)",0.288,0.2,0.344,0.035,9.67741935483871,115.841324087298
"3015",108,"IL",18,"IL-18",200,29517,"LaHOOD, Ray H.",0.246,-0.076,0.232,-0.044,19.3548387096774,1009.21933160141
"3016",108,"IL",2,"IL-02",100,29585,"JACKSON, Jesse L., Jr.",-0.538,-0.513,-0.568,-0.695,100,7.84475249620335
"3017",108,"IL",7,"IL-07",100,29717,"DAVIS, Danny K.",-0.486,-0.265,-0.497,-0.297,100,2.22053296395741
"3018",108,"IL",19,"IL-19",200,29718,"SHIMKUS, John M.",0.375,0.154,0.457,-0.066,6.45161290322581,2328.29923412468
"3019",108,"IL",9,"IL-09",100,29911,"SCHAKOWSKY, Janice D.",-0.602,-0.291,-0.654,-0.239,100,2.97806005329856
"3020",108,"IL",13,"IL-13",200,29912,"BIGGERT, Judy Borg",0.323,-0.372,0.345,-0.573,22.5806451612903,47.4975272967841
"3021",108,"IN",5,"IN-05",200,15014,"BURTON, Danny Lee",0.585,-0.026,0.458,0.166,6.45161290322581,24.8664468569095
"3022",108,"IN",1,"IN-01",100,15124,"VISCLOSKY, Peter",-0.402,0.244,-0.402,0.339,77.4193548387097,0.00129003710762273
"3023",108,"IN",6,"IN-06",200,20117,"PENCE, Mike",0.655,0.088,0.655,0.047,6.45161290322581,0.00530405021111807
"3024",108,"IN",2,"IN-02",200,20324,"CHOCOLA, Chris",0.573,-0.164,0.531,-0.13,6.45161290322581,11.5898521401993
"3025",108,"IN",4,"IN-04",200,29350,"BUYER, Stephen Earle",0.435,0.192,0.429,0.127,6.45161290322581,12.0199860966625
"3026",108,"IN",3,"IN-03",200,29519,"SOUDER, Mark Edward",0.435,-0.011,0.427,-0.09,9.67741935483871,18.4100103338766
"3027",108,"IN",8,"IN-08",200,29520,"HOSTETTLER, John Nathan",0.705,0.077,0.618,0.376,12.9032258064516,2928.01539679201
"3028",108,"IN",7,"IN-07",100,29720,"CARSON, Julia May",-0.464,-0.156,-0.49,-0.01,83.8709677419355,13.1243864655425
"3029",108,"IN",9,"IN-09",100,29914,"HILL, Baron P.",-0.121,0.137,-0.262,0.334,93.5483870967742,180.039876551895
"3030",108,"IA",2,"IA-02",200,14432,"LEACH, James Albert Smith",0.141,-0.79,0.059,-0.611,77.4193548387097,49.9963903071504
"3031",108,"IA",5,"IA-05",200,20325,"KING, Steve",0.613,0.171,0.621,0.151,6.45161290322581,50.0023005783571
"3032",108,"IA",1,"IA-01",200,29118,"NUSSLE, James Allen",0.417,-0.178,0.366,-0.064,0,29.9999160617959
"3033",108,"IA",4,"IA-04",200,29522,"LATHAM, Thomas",0.302,0.308,0.285,0.162,6.45161290322581,39.9995502264555
"3034",108,"IA",3,"IA-03",100,29721,"BOSWELL, Leonard L.",-0.238,0.289,-0.253,0.305,64.5161290322581,0.00307468305263203
"3035",108,"KS",4,"KS-04",200,29524,"TIAHRT, Todd",0.449,0.341,0.434,0.226,3.2258064516129,1227.16856815254
"3036",108,"KS",1,"KS-01",200,29722,"MORAN, Jerry",0.414,0.219,0.384,0.309,9.67741935483871,3096.86686707404
"3037",108,"KS",2,"KS-02",200,29723,"RYUN, Jim",0.547,0.267,0.495,0.239,0,719.942274456368
"3038",108,"KS",3,"KS-03",100,29915,"MOORE, Dennis",-0.267,0.159,-0.249,0.122,90.3225806451613,157.035045365125
"3039",108,"KY",5,"KY-05",200,14854,"ROGERS, Harold Dallas (Hal)",0.333,0.152,0.359,0.095,3.2258064516129,12346.0553094956
"3040",108,"KY",6,"KY-06",100,20326,"CHANDLER, A. B. (Ben)",-0.232,0.516,-0.207,0.46,100,449.959813739435
"3041",108,"KY",2,"KY-02",200,29352,"LEWIS, Ron",0.418,0.417,0.413,0.279,9.67741935483871,805.014750654854
"3042",108,"KY",1,"KY-01",200,29525,"WHITFIELD, Wayne Edward (Ed)",0.303,0.182,0.306,0.155,12.9032258064516,2417.4131332583
"3043",108,"KY",3,"KY-03",200,29725,"NORTHUP, Anne Meagher",0.335,-0.035,0.34,0.016,6.45161290322581,28.4690055209619
"3044",108,"KY",4,"KY-04",100,29916,"LUCAS, Ken",-0.058,0.721,-0.087,0.563,29.0322580645161,570.00473291064
"3045",108,"KY",6,"KY-06",200,29917,"FLETCHER, Ernest L.",0.285,0.273,0.241,0.163,10,449.959813739435
"3046",108,"LA",6,"LA-06",200,15401,"BAKER, Richard Hugh",0.423,0.022,0.429,-0.027,6.45161290322581,368.496990224099
"3047",108,"LA",4,"LA-04",200,15451,"McCRERY, James O., III",0.362,0.08,0.424,-0.12,6.45161290322581,2338.08495278097
"3048",108,"LA",5,"LA-05",100,20327,"ALEXANDER, Rodney",-0.085,0.926,-0.084,0.871,22.5806451612903,1073.587736725
"3049",108,"LA",2,"LA-02",100,29120,"JEFFERSON, William Jennings",-0.424,0.242,-0.389,0.215,61.2903225806452,2517.57082557292
"3050",108,"LA",7,"LA-07",100,29727,"JOHN, Christopher",-0.12,0.735,-0.113,0.729,12.9032258064516,7316.70840572314
"3051",108,"LA",1,"LA-01",200,29918,"VITTER, David",0.495,0.323,0.502,0.037,0,537.119633065991
"3052",108,"LA",3,"LA-03",200,94679,"TAUZIN, Wilbert Joseph (Billy)",0.341,0.16,0.368,0.067,0,11601.1924489538
"3053",108,"ME",2,"ME-02",100,20328,"MICHAUD, Michael H.",-0.283,-0.071,-0.304,0.226,87.0967741935484,0.00134978569999753
"3054",108,"ME",1,"ME-01",100,29728,"ALLEN, Thomas H.",-0.4,-0.105,-0.423,-0.029,90.3225806451613,9.9970221140362
"3055",108,"MD",5,"MD-05",100,14873,"HOYER, Steny Hamilton",-0.382,0.121,-0.357,-0.039,90.3225806451613,41.1551063166699
"3056",108,"MD",3,"MD-03",100,15408,"CARDIN, Benjamin Louis",-0.32,-0.225,-0.311,-0.252,100,4.76257183729987
"3057",108,"MD",2,"MD-02",100,20329,"RUPPERSBERGER, C. A. (Dutch)",-0.299,0.121,-0.269,0.093,87.0967741935484,10.4837745447733
"3058",108,"MD",8,"MD-08",100,20330,"VAN HOLLEN, Christopher",-0.393,-0.212,-0.406,-0.368,100,6.69083414854414
"3059",108,"MD",1,"MD-01",200,29122,"GILCHREST, Wayne Thomas",0.204,-0.563,0.326,-0.702,51.6129032258064,8.51509108486692
"3060",108,"MD",4,"MD-04",100,29355,"WYNN, Albert Russell",-0.38,0.038,-0.317,0.142,87.0967741935484,21.4462637252334
"3061",108,"MD",6,"MD-06",200,29356,"BARTLETT, Roscoe Gardner",0.493,-0.091,0.719,-0.269,19.3548387096774,557.007568208735
"3062",108,"MD",7,"MD-07",100,29587,"CUMMINGS, Elijah Eugene",-0.438,-0.148,-0.444,-0.092,90.3225806451613,4.88598437207948
"3063",108,"MA",7,"MA-07",100,14435,"MARKEY, Edward John",-0.515,-0.467,-0.533,-0.543,100,1.62383157162595
"3064",108,"MA",4,"MA-04",100,14824,"FRANK, Barney",-0.499,-0.534,-0.534,-0.512,96.7741935483871,10.2456661568266
"3065",108,"MA",2,"MA-02",100,15616,"NEAL, Richard Edmund",-0.418,-0.106,-0.43,-0.093,96.7741935483871,29.3303602630105
"3066",108,"MA",9,"MA-09",100,20119,"LYNCH, Stephen F.",-0.347,0.052,-0.33,0.113,96.7741935483871,10.3782884100181
"3067",108,"MA",1,"MA-01",100,29123,"OLVER, John Walter",-0.577,-0.207,-0.59,-0.064,100,44.2452397898614
"3068",108,"MA",5,"MA-05",100,29358,"MEEHAN, Martin Thomas",-0.39,-0.539,-0.412,-0.385,96.7741935483871,4.84764780233964
"3069",108,"MA",3,"MA-03",100,29729,"McGOVERN, James P.",-0.538,-0.337,-0.539,-0.049,100,15.2541690515443
"3070",108,"MA",6,"MA-06",100,29730,"TIERNEY, John F.",-0.488,-0.433,-0.539,-0.278,96.7741935483871,0.187108783349248
"3071",108,"MA",10,"MA-10",100,29731,"DELAHUNT, Bill",-0.495,-0.293,-0.502,-0.311,93.5483870967742,31.3271479225856
"3072",108,"MA",8,"MA-08",100,29919,"CAPUANO, Michael Everett",-0.58,-0.082,-0.604,0.164,90.3225806451613,4.56988062831796
"3073",108,"MI",15,"MI-15",100,2605,"DINGELL, John David, Jr.",-0.448,0.313,-0.399,0.145,96.7741935483871,26.9939220756146
"3074",108,"MI",14,"MI-14",100,10713,"CONYERS, John, Jr.",-0.658,-0.512,-0.707,-0.701,80.6451612903226,0.595775204057303
"3075",108,"MI",5,"MI-05",100,14430,"KILDEE, Dale Edward",-0.385,0.011,-0.363,0.182,93.5483870967742,33.4341473022229
"3076",108,"MI",12,"MI-12",100,15033,"LEVIN, Sander Martin",-0.379,-0.091,-0.354,-0.162,90.3225806451613,14.9881080715938
"3077",108,"MI",6,"MI-06",200,15446,"UPTON, Frederick Stephen",0.32,-0.355,0.206,-0.196,22.5806451612903,70.5999837258612
"3078",108,"MI",8,"MI-08",200,20120,"ROGERS, Mike",0.4,0.098,0.392,-0.036,3.2258064516129,257.932509957708
"3079",108,"MI",10,"MI-10",200,20331,"MILLER, Candice S.",0.343,-0.001,0.322,0.101,6.45161290322581,146.340263613685
"3080",108,"MI",11,"MI-11",200,20332,"McCOTTER, Thaddeus George",0.335,0.012,0.336,0.199,3.2258064516129,6.79397563669427
"3081",108,"MI",4,"MI-04",200,29124,"CAMP, David Lee",0.385,-0.048,0.356,0.053,3.2258064516129,1259.20353097034
"3082",108,"MI",1,"MI-01",100,29360,"STUPAK, Bart T.",-0.396,0.701,-0.39,0.616,61.2903225806452,434.629921401752
"3083",108,"MI",2,"MI-02",200,29361,"HOEKSTRA, Peter",0.516,-0.262,0.511,-0.134,6.45161290322581,218.401571695581
"3084",108,"MI",3,"MI-03",200,29362,"EHLERS, Vernon James",0.316,-0.622,0.257,-0.571,51.6129032258064,48.0138927462042
"3085",108,"MI",7,"MI-07",200,29364,"SMITH, Nick H.",0.505,-0.229,0.645,-0.007,6.45161290322581,169.99697867126
"3086",108,"MI",9,"MI-09",200,29365,"KNOLLENBERG, Joseph",0.366,-0.053,0.353,-0.094,6.45161290322581,8.54595700276479
"3087",108,"MI",13,"MI-13",100,29733,"KILPATRICK, Carolyn Cheeks",-0.491,-0.172,-0.489,-0.162,83.8709677419355,0.528541458488659
"3088",108,"MN",8,"MN-08",100,14265,"OBERSTAR, James Louis",-0.553,0.304,-0.576,0.628,67.741935483871,29.995957955834
"3089",108,"MN",5,"MN-05",100,14656,"SABO, Martin Olav",-0.516,-0.317,-0.462,0.02,96.7741935483871,13.2464251122398
"3090",108,"MN",6,"MN-06",200,20121,"KENNEDY, Mark",0.409,0.304,0.52,-0.159,16.1290322580645,27.0396060043175
"3091",108,"MN",4,"MN-04",100,20122,"McCOLLUM, Betty",-0.419,-0.184,-0.422,-0.291,96.7741935483871,20.7898119961762
"3092",108,"MN",2,"MN-02",200,20333,"KLINE, John",0.49,0.154,0.475,-0.052,3.2258064516129,19.1468154724246
"3093",108,"MN",3,"MN-03",200,29126,"RAMSTAD, James (Jim)",0.316,-0.683,0.465,-0.885,61.2903225806452,57.4778602801491
"3094",108,"MN",7,"MN-07",100,29127,"PETERSON, Collin Clark",-0.148,0.712,-0.096,0.995,19.3548387096774,33.3054774442286
"3095",108,"MN",1,"MN-01",200,29532,"GUTKNECHT, Gilbert W.",0.552,0.342,0.55,0.467,3.2258064516129,19.9994730482916
"3096",108,"MS",4,"MS-04",100,15637,"TAYLOR, Gary Eugene (Gene)",-0.045,0.893,-0.152,0.988,51.6129032258064,955.262580717139
"3097",108,"MS",2,"MS-02",100,29368,"THOMPSON, Bennie",-0.518,0.391,-0.488,0.522,74.1935483870968,376.830275855772
"3098",108,"MS",1,"MS-01",200,29534,"WICKER, Roger F.",0.376,0.345,0.375,0.224,6.45161290322581,334.886042842286
"3099",108,"MS",3,"MS-03",200,29734,"PICKERING, Charles W. (Chip), Jr.",0.342,0.325,0.335,0.045,0,804.121551452442
"3100",108,"MO",3,"MO-03",100,14421,"GEPHARDT, Richard Andrew",-0.416,0.245,-0.364,-0.202,25.8064516129032,52.4834480474429
"3101",108,"MO",4,"MO-04",100,14451,"SKELTON, Isaac Newton, IV (Ike)",-0.172,0.724,-0.199,0.575,61.2903225806452,31.8645899517363
"3102",108,"MO",2,"MO-02",200,20123,"AKIN, W. Todd",0.612,0.235,0.639,-0.001,6.45161290322581,47.6698441029155
"3103",108,"MO",6,"MO-06",200,20124,"GRAVES, Samuel",0.448,0.163,0.474,0.111,6.45161290322581,58.8481630322719
"3104",108,"MO",1,"MO-01",100,20147,"CLAY, William Lacy, Jr.",-0.481,-0.078,-0.517,-0.155,90.3225806451613,46.2197422496414
"3105",108,"MO",5,"MO-05",100,29535,"McCARTHY, Karen",-0.344,-0.225,-0.401,-0.353,83.8709677419355,49.3057144298874
"3106",108,"MO",7,"MO-07",200,29735,"BLUNT, Roy",0.398,0.18,0.455,0.018,0,20.0001311847274
"3107",108,"MO",8,"MO-08",200,29736,"EMERSON, Jo Ann",0.269,0.274,0.263,0.367,3.2258064516129,70.0371933469952
"3108",108,"MO",9,"MO-09",200,29737,"HULSHOF, Kenny",0.363,0.281,0.405,0.236,3.2258064516129,103.630111590562
"3109",108,"MT",1,"MT-AL",200,20125,"REHBERG, Denny",0.337,0.244,0.392,0.102,0,1994.12150664622
"3110",108,"NE",1,"NE-01",200,14605,"BEREUTER, Douglas Kent",0.231,-0.347,0.178,-0.181,12.9032258064516,30.0031843127709
"3111",108,"NE",3,"NE-03",200,20126,"OSBORNE, Thomas",0.299,0.025,0.311,-0.051,6.45161290322581,299.998464898702
"3112",108,"NE",2,"NE-02",200,29921,"TERRY, Lee Raymond",0.426,-0.067,0.502,-0.343,6.45161290322581,19.9918245019644
"3113",108,"NV",3,"NV-03",200,20334,"PORTER, Jon C.",0.241,-0.071,0.254,-0.104,9.67741935483871,52.8075605758202
"3114",108,"NV",2,"NV-02",200,29739,"GIBBONS, James A.",0.484,-0.088,0.503,-0.252,3.2258064516129,200.215058685346
"3115",108,"NV",1,"NV-01",100,29922,"BERKLEY, Shelley",-0.302,0.024,-0.331,-0.12,77.4193548387097,1.97129335942318
"3116",108,"NH",1,"NH-01",200,20335,"BRADLEY, Jeb",0.371,-0.578,0.33,-0.416,41.9354838709677,17.7699873169351
"3117",108,"NH",2,"NH-02",200,29538,"BASS, Charles Foster",0.331,-0.556,0.405,-0.753,38.7096774193548,32.220054695472
"3118",108,"NJ",4,"NJ-04",200,14863,"SMITH, Christopher Henry",0.18,-0.174,0.199,-0.451,83.8709677419355,17.6601676010478
"3119",108,"NJ",3,"NJ-03",200,15112,"SAXTON, Hugh James",0.238,-0.378,0.235,-0.446,74.1935483870968,12.2585360072873
"3120",108,"NJ",6,"NJ-06",100,15454,"PALLONE, Frank, Jr.",-0.402,-0.165,-0.455,-0.038,100,23.4068010962756
"3121",108,"NJ",10,"NJ-10",100,15619,"PAYNE, Donald Milford",-0.592,-0.547,-0.574,-0.496,93.5483870967742,3.31532240730586
"3122",108,"NJ",7,"NJ-07",200,20127,"FERGUSON, Michael",0.244,-0.404,0.265,-0.351,35.4838709677419,67.3255259883657
"3123",108,"NJ",5,"NJ-05",200,20336,"GARRETT, Scott",0.688,-0.243,0.654,-0.017,12.9032258064516,22.5677971692103
"3124",108,"NJ",1,"NJ-01",100,29132,"ANDREWS, Robert Ernest",-0.297,-0.119,-0.387,-0.102,100,12.4325846098061
"3125",108,"NJ",13,"NJ-13",100,29373,"MENENDEZ, Robert",-0.366,-0.126,-0.348,-0.058,96.7741935483871,9.30781189895125
"3126",108,"NJ",2,"NJ-02",200,29539,"LoBIONDO, Frank A.",0.211,-0.224,0.203,-0.285,80.6451612903226,26.4770891997361
"3127",108,"NJ",11,"NJ-11",200,29541,"FRELINGHUYSEN, Rodney P.",0.292,-0.262,0.291,-0.405,41.9354838709677,12.5295660635162
"3128",108,"NJ",8,"NJ-08",100,29741,"PASCRELL, William J., Jr.",-0.369,-0.004,-0.36,-0.042,87.0967741935484,0.00536270780176852
"3129",108,"NJ",9,"NJ-09",100,29742,"ROTHMAN, Steven",-0.352,-0.092,-0.352,-0.123,93.5483870967742,10.0286486930552
"3130",108,"NJ",12,"NJ-12",100,29923,"HOLT, Rush",-0.463,-0.33,-0.468,-0.215,100,72.6752638330788
"3131",108,"NM",2,"NM-02",200,20337,"PEARCE, Stevan",0.472,0.064,0.406,-0.022,3.2258064516129,4225.53756139781
"3132",108,"NM",1,"NM-01",200,29779,"WILSON, Heather",0.247,-0.027,0.199,-0.088,16.1290322580645,161.758322931093
"3133",108,"NM",3,"NM-03",100,29924,"UDALL, Thomas (Tom)",-0.453,0.161,-0.464,0.16,96.7741935483871,3703.62188433843
"3134",108,"NY",15,"NY-15",100,13035,"RANGEL, Charles B.",-0.514,-0.341,-0.479,-0.31,90.3225806451613,32.0151737435244
"3135",108,"NY",5,"NY-05",100,15000,"ACKERMAN, Gary Leonard",-0.429,-0.165,-0.417,-0.256,93.5483870967742,6.2434686627012
"3136",108,"NY",24,"NY-24",200,15007,"BOEHLERT, Sherwood Louis",0.103,-0.718,0.186,-0.529,61.2903225806452,28.1625082972211
"3137",108,"NY",11,"NY-11",100,15050,"OWENS, Major Robert Odell",-0.569,-0.516,-0.536,-0.415,100,0
"3138",108,"NY",10,"NY-10",100,15072,"TOWNS, Edolphus",-0.519,-0.132,-0.518,0.091,70.9677419354839,0.00367733428886644
"3139",108,"NY",29,"NY-29",200,15423,"HOUGHTON, Amory, Jr.",0.154,-0.281,0.249,-0.536,25.8064516129032,87.973928112402
"3140",108,"NY",28,"NY-28",100,15444,"SLAUGHTER, Louise McIntosh",-0.465,-0.104,-0.493,-0.027,96.7741935483871,15.8159879926047
"3141",108,"NY",17,"NY-17",100,15603,"ENGEL, Eliot Lance",-0.408,-0.093,-0.369,-0.16,100,2.99240233329137
"3142",108,"NY",18,"NY-18",100,15612,"LOWEY, Nita M.",-0.389,-0.152,-0.335,-0.236,96.7741935483871,4.49299449875626
"3143",108,"NY",21,"NY-21",100,15614,"McNULTY, Michael Robert",-0.369,0.369,-0.383,0.296,100,1.5067289264578
"3144",108,"NY",25,"NY-25",200,15630,"WALSH, James T.",0.208,-0.19,0.284,-0.264,32.258064516129,16.6609239244745
"3145",108,"NY",2,"NY-02",100,20129,"ISRAEL, Steve",-0.334,-0.051,-0.29,-0.101,100,5.41274707109271
"3146",108,"NY",1,"NY-01",100,20338,"BISHOP, Timothy H.",-0.338,-0.05,-0.353,-0.118,100,14.1898764551431
"3147",108,"NY",16,"NY-16",100,29134,"SERRANO, José E.",-0.491,-0.377,-0.45,-0.449,96.7741935483871,2.8051403813384
"3148",108,"NY",3,"NY-03",200,29375,"KING, Peter T.",0.259,-0.03,0.253,-0.224,16.1290322580645,5.85226963942445
"3149",108,"NY",8,"NY-08",100,29377,"NADLER, Jerrold Lewis",-0.507,-0.478,-0.498,-0.524,96.7741935483871,21.450788571072
"3150",108,"NY",14,"NY-14",100,29379,"MALONEY, Carolyn Bosher",-0.387,-0.285,-0.403,-0.307,100,23.8910609688104
"3151",108,"NY",22,"NY-22",100,29380,"HINCHEY, Maurice Dunlea",-0.575,-0.007,-0.562,0.006,96.7741935483871,11.8330734520248
"3152",108,"NY",27,"NY-27",200,29381,"QUINN, John Francis (Jack)",0.198,-0.223,0.232,-0.05,9.67741935483871,127.256542083864
"3153",108,"NY",19,"NY-19",200,29544,"KELLY, Sue W.",0.231,-0.564,0.233,-0.548,67.741935483871,5.22578021987027
"3154",108,"NY",4,"NY-04",100,29744,"McCARTHY, Carolyn",-0.294,-0.04,-0.305,-0.092,96.7741935483871,3.16519525878789
"3155",108,"NY",13,"NY-13",200,29773,"FOSSELLA, Vito John",0.426,-0.336,0.478,-0.516,16.1290322580645,0
"3156",108,"NY",6,"NY-06",100,29776,"MEEKS, Gregory W.",-0.415,-0.063,-0.365,-0.223,90.3225806451613,7.22833983572926
"3157",108,"NY",7,"NY-07",100,29925,"CROWLEY, Joseph",-0.412,-0.07,-0.348,-0.1,93.5483870967742,5.82319714302611
"3158",108,"NY",9,"NY-09",100,29926,"WEINER, Anthony D.",-0.408,-0.371,-0.405,-0.381,96.7741935483871,4.2241919671782
"3159",108,"NY",20,"NY-20",200,29927,"SWEENEY, John E.",0.249,0.036,0.247,-0.067,16.1290322580645,28.4910097813468
"3160",108,"NY",26,"NY-26",200,29928,"REYNOLDS, Thomas M.",0.349,0.009,0.4,-0.207,6.45161290322581,59.3126125625726
"3161",108,"NY",23,"NY-23",200,39316,"McHUGH, John Michael",0.225,-0.063,0.205,-0.008,12.9032258064516,10.0031737789016
"3162",108,"NC",6,"NC-06",200,15092,"COBLE, Howard",0.52,-0.081,0.565,0.342,3.2258064516129,28.4459055880116
"3163",108,"NC",10,"NC-10",200,15402,"BALLENGER, Cass",0.464,-0.145,0.41,-0.096,3.2258064516129,78.9168522005828
"3164",108,"NC",4,"NC-04",100,15438,"PRICE, David Eugene",-0.343,-0.03,-0.298,-0.164,96.7741935483871,127.384936343584
"3165",108,"NC",1,"NC-01",100,20339,"BALLANCE, Frank W., Jr.",-0.446,-0.039,-0.445,-0.049,90.3225806451613,0.00369916785928589
"3166",108,"NC",13,"NC-13",100,20341,"MILLER, Brad",-0.376,0.063,-0.352,0.018,96.7741935483871,106.46805584875
"3167",108,"NC",11,"NC-11",200,29135,"TAYLOR, Charles Hart",0.488,0.116,0.433,0.422,3.2258064516129,22.2008286068854
"3168",108,"NC",12,"NC-12",100,29383,"WATT, Melvin L.",-0.526,-0.155,-0.516,-0.435,100,18.4311967987303
"3169",108,"NC",3,"NC-03",200,29546,"JONES, Walter Beaman, Jr.",0.244,-0.362,0.456,0.89,9.67741935483871,2.87150889087662
"3170",108,"NC",5,"NC-05",200,29548,"BURR, Richard M.",0.435,-0.07,0.289,0.134,6.45161290322581,68.8524528053089
"3171",108,"NC",9,"NC-09",200,29549,"MYRICK, Sue",0.56,0.027,0.61,0.012,3.2258064516129,26.4772492733787
"3172",108,"NC",2,"NC-02",100,29745,"ETHERIDGE, Bobby R.",-0.288,0.288,-0.293,0.193,83.8709677419355,50.4134440390306
"3173",108,"NC",7,"NC-07",100,29746,"McINTYRE, Mike",-0.148,0.56,-0.224,0.847,67.741935483871,38.0796544268534
"3174",108,"NC",8,"NC-08",200,29929,"HAYES, Robert (Robin)",0.351,0.388,0.42,0.545,6.45161290322581,6.44685646422825
"3175",108,"ND",1,"ND-AL",100,29384,"POMEROY, Earl Ralph, III",-0.266,0.339,-0.212,0.343,61.2903225806452,3127.99554113843
"3176",108,"OH",16,"OH-16",200,14045,"REGULA, Ralph Straus",0.221,-0.223,0.31,-0.014,3.2258064516129,696.41900874253
"3177",108,"OH",4,"OH-04",200,14875,"OXLEY, Michael Garver",0.382,-0.093,0.394,-0.097,3.2258064516129,85.1496580668365
"3178",108,"OH",9,"OH-09",100,15029,"KAPTUR, Marcia Carolyn (Marcy)",-0.346,0.128,-0.425,0.195,96.7741935483871,55.1738649372926
"3179",108,"OH",5,"OH-05",200,15604,"GILLMOR, Paul Eugene",0.254,0.106,0.327,0.008,12.9032258064516,36.7517724584468
"3180",108,"OH",12,"OH-12",200,20130,"TIBERI, Patrick (Pat)",0.386,-0.026,0.421,-0.196,6.45161290322581,86.6024458385236
"3181",108,"OH",3,"OH-03",200,20342,"TURNER, Michael R.",0.267,0.254,0.34,-0.017,0,9.00843522603106
"3182",108,"OH",17,"OH-17",100,20343,"RYAN, Timothy J.",-0.402,0.208,-0.411,0.264,100,172.951645778941
"3183",108,"OH",7,"OH-07",200,29136,"HOBSON, David Lee",0.315,-0.229,0.311,-0.048,3.2258064516129,163.833592488588
"3184",108,"OH",8,"OH-08",200,29137,"BOEHNER, John Andrew",0.513,0.04,0.44,-0.07,3.2258064516129,8.12503015561167
"3185",108,"OH",2,"OH-02",200,29386,"PORTMAN, Robert Jones (Rob)",0.371,-0.208,0.362,-0.191,12.9032258064516,67.1769821244605
"3186",108,"OH",13,"OH-13",100,29389,"BROWN, Sherrod",-0.426,-0.096,-0.483,-0.115,93.5483870967742,93.8528881519853
"3187",108,"OH",15,"OH-15",200,29390,"PRYCE, Deborah D.",0.32,-0.329,0.339,-0.376,12.9032258064516,46.1759047816737
"3188",108,"OH",1,"OH-01",200,29550,"CHABOT, Steve",0.542,-0.137,0.566,-0.197,16.1290322580645,85.6913466533823
"3189",108,"OH",18,"OH-18",200,29552,"NEY, Robert William",0.269,0.116,0.296,0.116,3.2258064516129,2383.8841536903
"3190",108,"OH",14,"OH-14",200,29553,"LaTOURETTE, Steven C.",0.211,-0.063,0.214,-0.025,9.67741935483871,175.941121727255
"3191",108,"OH",6,"OH-06",100,29747,"STRICKLAND, Ted",-0.384,0.404,-0.421,0.398,90.3225806451613,1703.10368559722
"3192",108,"OH",10,"OH-10",100,29748,"KUCINICH, Dennis",-0.582,0.024,-0.646,-0.282,90.3225806451613,8.53272523776575
"3193",108,"OH",11,"OH-11",100,29930,"JONES, Stephanie Tubbs",-0.521,-0.059,-0.523,-0.043,80.6451612903226,5.86000861031987
"3194",108,"OK",1,"OK-01",200,20131,"SULLIVAN, John",0.513,0.173,0.5,0.159,3.2258064516129,3224.78588827662
"3195",108,"OK",2,"OK-02",100,20132,"CARSON, Brad",-0.181,0.555,-0.163,0.59,41.9354838709677,1806.46284395073
"3196",108,"OK",4,"OK-04",200,20344,"COLE, Tom",0.323,0.412,0.396,-0.055,3.2258064516129,2780.28467253474
"3197",108,"OK",5,"OK-05",200,29392,"ISTOOK, Ernest James, Jr.",0.492,0.129,0.446,0.368,3.2258064516129,3984.12249329992
"3198",108,"OK",3,"OK-03",200,29393,"LUCAS, Frank D.",0.361,0.452,0.362,0.253,3.2258064516129,5572.57027798128
"3199",108,"OR",4,"OR-04",100,15410,"DeFAZIO, Peter Anthony",-0.427,-0.002,-0.507,0.544,90.3225806451613,27.7205901581153
